,index,Chainage,tnd_ot,tnd_hdd,hdd,drt,drt_duct_dam,dit,dit_duct_miss,blow
1141,1341,1141,False,False,False,True,False,True,False,True
1142,1342,1142,False,False,False,True,False,True,False,True
1143,1343,1143,False,False,False,True,False,True,False,True
1144,1344,1144,False,False,False,True,False,True,False,True
1145,1345,1145,False,False,False,True,False,True,False,True
1146,1346,1146,False,False,False,True,False,True,False,True
1147,1347,1147,False,False,False,True,False,True,False,True
1148,1348,1148,False,False,False,True,False,True,False,True
1149,1349,1149,False,False,False,True,False,True,False,True
1150,1350,1150,False,False,False,True,False,True,False,True
1151,1351,1151,False,False,False,True,False,True,False,True
1152,1352,1152,False,False,False,True,False,True,False,True
1153,1353,1153,False,False,False,True,False,True,False,True
1154,1354,1154,False,False,False,True,False,True,False,True
1155,1355,1155,False,False,False,True,False,True,False,True
1156,1356,1156,False,False,False,True,False,True,False,True
1157,1357,1157,False,False,False,True,False,True,False,True
1158,1358,1158,False,False,False,True,False,True,False,True
1159,1359,1159,False,False,False,True,False,True,False,True
1160,1360,1160,False,False,False,True,False,True,False,True
1161,1361,1161,False,False,False,False,False,True,False,True
1162,1362,1162,False,False,False,False,False,True,False,True
1163,1363,1163,False,False,False,False,False,True,False,True
1164,1364,1164,False,False,False,False,False,True,False,True
1165,1365,1165,False,False,False,False,False,True,False,True
1166,1366,1166,False,False,False,False,False,True,False,True
1167,1367,1167,False,False,False,False,False,True,False,True
1168,1368,1168,False,False,False,False,False,True,False,True
1169,1369,1169,False,False,False,False,False,True,False,True
1170,1370,1170,False,False,False,False,False,True,False,True
1171,1371,1171,False,False,False,False,False,True,False,True
1172,1372,1172,False,False,False,False,False,True,False,True
1173,1373,1173,False,False,False,False,False,True,False,True
1174,1374,1174,False,False,False,False,False,True,False,True
1175,1375,1175,False,False,False,False,False,True,False,True
1176,1376,1176,False,False,False,False,False,True,False,True
1177,1377,1177,False,False,False,False,False,True,False,True
1178,1378,1178,False,False,False,False,False,True,False,True
1179,1379,1179,False,False,False,False,False,True,False,True
1180,1380,1180,False,False,False,False,False,True,False,True
1181,1381,1181,False,False,False,False,False,True,False,True
1182,1382,1182,False,False,False,False,False,True,False,True
1183,1383,1183,False,False,False,False,False,True,False,True
1184,1384,1184,False,False,False,False,False,True,False,True
1185,1385,1185,False,False,False,False,False,True,False,True
1186,1386,1186,False,False,False,False,False,True,False,True
1187,1387,1187,False,False,False,False,False,True,False,True
1188,1388,1188,False,False,False,False,False,True,False,True
1189,1389,1189,False,False,False,False,False,True,False,True
1190,1390,1190,False,False,False,False,False,True,False,True
1191,1391,1191,False,False,False,False,False,True,False,True
1192,1392,1192,False,False,False,False,False,True,False,True
1193,1393,1193,False,False,False,False,False,True,False,True
1194,1394,1194,False,False,False,False,False,True,False,True
1195,1395,1195,False,False,False,False,False,True,False,True
1196,1396,1196,False,False,False,False,False,True,False,True
1197,1397,1197,False,False,False,False,False,True,False,True
1198,1398,1198,False,False,False,False,False,True,False,True
1199,1399,1199,False,False,False,False,False,True,False,True
1200,1400,1200,False,False,False,False,False,True,False,True
1201,1401,1201,False,False,False,False,False,True,False,True
1202,1402,1202,False,False,False,False,False,True,False,True
1203,1403,1203,False,False,False,False,False,True,False,True
1204,1404,1204,False,False,False,False,False,True,False,True
1205,1405,1205,False,False,False,False,False,True,False,True
1206,1406,1206,False,False,False,False,False,True,False,True
1207,1407,1207,False,False,False,True,False,True,False,True
1208,1408,1208,False,False,False,True,False,True,False,True
1209,1409,1209,False,False,False,True,False,True,False,True
1210,1410,1210,False,False,False,True,False,True,False,True
1211,1411,1211,False,False,False,True,False,True,False,True
1212,1412,1212,False,False,False,True,False,True,False,True
1213,1413,1213,False,False,False,True,False,True,False,True
1214,1414,1214,False,False,False,True,False,True,False,True
1215,1415,1215,False,False,False,True,False,True,False,True
1216,1416,1216,False,False,False,True,False,True,False,True
1217,1417,1217,False,False,False,True,False,True,False,True
1218,1418,1218,False,False,False,True,False,True,False,True
1219,1419,1219,False,False,False,True,False,True,False,True
1220,1420,1220,False,False,False,True,False,True,False,True
1221,1421,1221,False,False,False,True,False,True,False,True
1222,1422,1222,False,False,False,True,False,True,False,True
1223,1423,1223,False,False,False,True,False,True,False,True
1224,1424,1224,False,False,False,True,False,True,False,True
1225,1425,1225,False,False,False,True,False,True,False,True
1226,1426,1226,False,False,False,True,False,True,False,True
1227,1427,1227,False,False,False,True,False,True,False,True
1228,1428,1228,False,False,False,True,False,True,False,True
1229,1429,1229,False,False,False,True,False,True,False,True
1230,1430,1230,False,False,False,True,False,True,False,True
1231,1431,1231,False,False,False,True,False,True,False,True
1232,1432,1232,False,False,False,True,False,True,False,True
1233,1433,1233,False,False,False,True,False,True,False,True
1234,1434,1234,False,False,False,True,False,True,False,True
1235,1435,1235,False,False,False,True,False,True,False,True
1236,1436,1236,False,False,False,True,False,True,False,True
1237,1437,1237,False,False,False,True,False,True,False,True
1238,1438,1238,False,False,False,True,False,True,False,True
1239,1439,1239,False,False,False,True,False,True,False,True
1240,1440,1240,False,False,False,True,False,True,False,True
1241,1441,1241,False,False,False,True,False,True,False,True
1242,1442,1242,False,False,False,True,False,True,False,True
1243,1443,1243,False,False,False,True,False,True,False,True
1244,1444,1244,False,False,False,True,False,True,False,True
1245,1445,1245,False,False,False,True,False,True,False,True
1246,1446,1246,False,False,False,True,False,True,False,True
1247,1447,1247,False,False,False,True,False,True,False,True
1248,1448,1248,False,False,False,True,False,True,False,True
1249,1449,1249,False,False,False,True,False,True,False,True
1250,1450,1250,False,False,False,True,False,True,False,True
1251,1451,1251,False,False,False,True,False,True,False,True
1252,1452,1252,False,False,False,True,False,True,False,True
1253,1453,1253,False,False,False,True,False,True,False,True
1254,1454,1254,False,False,False,True,False,True,False,True
1255,1455,1255,False,False,False,True,False,True,False,True
1256,1456,1256,False,False,False,True,False,True,False,True
1257,1457,1257,False,False,False,True,False,True,False,True
1258,1458,1258,False,False,False,True,False,True,False,True
1259,1459,1259,False,False,False,True,False,True,False,True
1260,1460,1260,False,False,False,True,False,True,False,True
1261,1461,1261,False,False,False,True,False,True,False,True
1262,1462,1262,False,False,False,True,False,True,False,True
1263,1463,1263,False,False,False,True,False,True,False,True
1264,1464,1264,False,False,False,False,False,True,False,True
1265,1465,1265,False,False,False,False,False,True,False,True
1266,1466,1266,False,False,False,False,False,True,False,True
1267,1467,1267,False,False,False,False,False,True,False,True
1268,1468,1268,False,False,False,False,False,True,False,True
1269,1469,1269,False,False,False,False,False,True,False,True
1270,1470,1270,False,False,False,False,False,True,False,True
1271,1471,1271,False,False,False,False,False,True,False,True
1272,1472,1272,False,False,False,False,False,True,False,True
1273,1473,1273,False,False,False,False,False,True,False,True
1274,1474,1274,False,False,False,False,False,True,False,True
1275,1475,1275,False,False,False,False,False,True,False,True
1276,1476,1276,False,False,False,False,False,True,False,True
1277,1477,1277,False,False,False,False,False,True,False,True
1278,1478,1278,False,False,False,False,False,True,False,True
1279,1479,1279,False,False,False,False,False,True,False,True
1280,1480,1280,False,False,False,False,False,True,False,True
1281,1481,1281,False,False,False,False,False,True,False,True
1282,1482,1282,False,False,False,False,False,True,False,True
1283,1483,1283,False,False,False,False,False,True,False,True
1284,1484,1284,False,False,False,False,False,True,False,True
1285,1485,1285,False,False,False,False,False,True,False,True
1286,1486,1286,False,False,False,False,False,True,False,True
1287,1487,1287,False,False,False,False,False,True,False,True
1288,1488,1288,False,False,False,False,False,True,False,True
1289,1489,1289,False,False,False,False,False,True,False,True
1290,1490,1290,False,False,False,True,False,True,False,True
1291,1491,1291,False,False,False,True,False,True,False,True
1292,1492,1292,False,False,False,True,False,True,False,True
1293,1493,1293,False,False,False,True,False,True,False,True
1294,1494,1294,False,False,False,True,False,True,False,True
1295,1495,1295,False,False,False,True,False,True,False,True
1296,1496,1296,False,False,False,True,False,True,False,True
1297,1497,1297,False,False,False,True,False,True,False,True
1298,1498,1298,False,False,False,True,False,True,False,True
1299,1499,1299,False,False,False,True,False,True,False,True
1300,1500,1300,False,False,False,True,False,True,False,True
1301,1501,1301,False,False,False,True,False,True,False,True
1302,1502,1302,False,False,False,True,False,True,False,True
1303,1503,1303,False,False,False,True,False,True,False,True
1304,1504,1304,False,False,False,True,False,True,False,True
1305,1505,1305,False,False,False,True,False,True,False,True
1306,1506,1306,False,False,False,True,False,True,False,True
1307,1507,1307,False,False,False,True,False,True,False,True
1308,1508,1308,False,False,False,True,False,True,False,True
1309,1509,1309,False,False,False,True,False,True,False,True
1310,1510,1310,False,False,False,True,False,True,False,True
1311,1511,1311,False,False,False,False,False,True,False,True
1312,1512,1312,False,False,False,False,False,True,False,True
1313,1513,1313,False,False,False,False,False,True,False,True
1314,1514,1314,False,False,False,False,False,True,False,True
1315,1515,1315,False,False,False,False,False,True,False,True
1316,1516,1316,False,False,False,False,False,True,False,True
1317,1517,1317,False,False,False,False,False,True,False,True
1318,1518,1318,False,False,False,False,False,True,False,True
1319,1519,1319,False,False,False,False,False,True,False,True
1320,1520,1320,False,False,False,False,False,True,False,True
1321,1521,1321,False,False,False,False,False,True,False,True
1322,1522,1322,False,False,False,False,False,True,False,True
1323,1523,1323,False,False,False,False,False,True,False,True
1324,1524,1324,False,False,False,False,False,True,False,True
1325,1525,1325,False,False,False,False,False,True,False,True
1326,1526,1326,False,False,False,False,False,True,False,True
1327,1527,1327,False,False,False,False,False,True,False,True
1328,1528,1328,False,False,False,False,False,True,False,True
1329,1529,1329,False,False,False,False,False,True,False,True
1330,1530,1330,False,False,False,False,False,True,False,True
1331,1531,1331,False,False,False,False,False,True,False,True
1332,1532,1332,False,False,False,False,False,True,False,True
1333,1533,1333,False,False,False,False,False,True,False,True
1334,1534,1334,False,False,False,False,False,True,False,True
1335,1535,1335,False,False,False,False,False,True,False,True
1336,1536,1336,False,False,False,False,False,True,False,True
1337,1537,1337,False,False,False,False,False,True,False,True
1338,1538,1338,False,False,False,False,False,True,False,True
1339,1539,1339,False,False,False,False,False,True,False,True
1340,1540,1340,False,False,False,False,False,True,False,True
1341,1541,1341,False,False,False,False,False,True,False,True
1342,1542,1342,False,False,False,False,False,True,False,True
1343,1543,1343,False,False,False,False,False,True,False,True
1344,1544,1344,False,False,False,False,False,True,False,True
1345,1545,1345,False,False,False,False,False,True,False,True
1346,1546,1346,False,False,False,False,False,True,False,True
1347,1547,1347,False,False,False,False,False,True,False,True
1348,1548,1348,False,False,False,False,False,True,False,True
1349,1549,1349,False,False,False,False,False,True,False,True
1350,1550,1350,False,False,False,False,False,True,False,True
1351,1551,1351,False,False,False,False,False,True,False,True
1352,1552,1352,False,False,False,False,False,True,False,True
1353,1553,1353,False,False,False,False,False,True,False,True
1354,1554,1354,False,False,False,False,False,True,False,True
1355,1555,1355,False,False,False,False,False,True,False,True
1356,1556,1356,False,False,False,False,False,True,False,True
1357,1557,1357,False,False,False,False,False,True,False,True
1358,1558,1358,False,False,False,False,False,True,False,True
1359,1559,1359,False,False,False,False,False,True,False,True
1360,1560,1360,False,False,False,False,False,True,False,True
1361,1561,1361,False,False,False,False,False,True,False,True
1362,1562,1362,False,False,False,False,False,True,False,True
1363,1563,1363,False,False,False,False,False,True,False,True
1364,1564,1364,False,False,False,False,False,True,False,True
1365,1565,1365,False,False,False,False,False,True,False,True
1366,1566,1366,False,False,False,False,False,True,False,True
1367,1567,1367,False,False,False,False,False,True,False,True
1368,1568,1368,False,False,False,False,False,True,False,True
1369,1569,1369,False,False,False,False,False,True,False,True
1370,1570,1370,False,False,False,False,False,True,False,True
1371,1571,1371,False,False,False,False,False,True,False,True
1372,1572,1372,False,False,False,False,False,True,False,True
1373,1573,1373,False,False,False,False,False,True,False,True
1374,1574,1374,False,False,False,False,False,True,False,True
1375,1575,1375,False,False,False,False,False,True,False,True
1376,1576,1376,False,False,False,False,False,True,False,True
1377,1577,1377,False,False,False,False,False,True,False,True
1378,1578,1378,False,False,False,False,False,True,False,True
1379,1579,1379,False,False,False,False,False,True,False,True
1380,1580,1380,False,False,False,False,False,True,False,True
1381,1581,1381,False,False,False,False,False,True,False,True
1382,1582,1382,False,False,False,False,False,True,False,True
1383,1583,1383,False,False,False,False,False,True,False,True
1384,1584,1384,False,False,False,False,False,True,False,True
1385,1585,1385,False,False,False,False,False,True,False,True
1386,1586,1386,False,False,False,False,False,True,False,True
1387,1587,1387,False,False,False,False,False,True,False,True
1388,1588,1388,False,False,False,False,False,True,False,True
1389,1589,1389,False,False,False,False,False,True,False,True
1390,1590,1390,False,False,False,False,False,True,False,True
1391,1591,1391,False,False,False,False,False,True,False,True
1392,1592,1392,False,False,False,False,False,True,False,True
1393,1593,1393,False,False,False,False,False,True,False,True
1394,1594,1394,False,False,False,False,False,True,False,True
1395,1595,1395,False,False,False,False,False,True,False,True
1396,1596,1396,False,False,False,False,False,True,False,True
1397,1597,1397,False,False,False,False,False,True,False,True
1398,1598,1398,False,False,False,False,False,True,False,True
1399,1599,1399,False,False,False,False,False,True,False,True
1400,1600,1400,False,False,False,True,False,True,False,True
1401,1601,1401,False,False,False,True,False,True,False,True
1402,1602,1402,False,False,False,True,False,True,False,True
1403,1603,1403,False,False,False,True,False,True,False,True
1404,1604,1404,False,False,False,True,False,True,False,True
1405,1605,1405,False,False,False,True,False,True,False,True
1406,1606,1406,False,False,False,True,False,True,False,True
1407,1607,1407,False,False,False,True,False,True,False,True
1408,1608,1408,False,False,False,True,False,True,False,True
1409,1609,1409,False,False,False,True,False,True,False,True
1410,1610,1410,False,False,False,True,False,True,False,True
1411,1611,1411,False,False,False,True,False,True,False,True
1412,1612,1412,False,False,False,True,False,True,False,True
1413,1613,1413,False,False,False,True,False,True,False,True
1414,1614,1414,False,False,False,True,False,True,False,True
1415,1615,1415,False,False,False,True,False,True,False,True
1416,1616,1416,False,False,False,True,False,True,False,True
1417,1617,1417,False,False,False,True,False,True,False,True
1418,1618,1418,False,False,False,True,False,True,False,True
1419,1619,1419,False,False,False,True,False,True,False,True
1420,1620,1420,False,False,False,True,False,True,False,True
1421,1621,1421,False,False,False,True,False,True,False,True
1422,1622,1422,False,False,False,True,False,True,False,True
1423,1623,1423,False,False,False,True,False,True,False,True
1424,1624,1424,False,False,False,True,False,True,False,True
1425,1625,1425,False,False,False,True,False,True,False,True
1426,1626,1426,False,False,False,True,False,True,False,True
1427,1627,1427,False,False,False,True,False,True,False,True
1428,1628,1428,False,False,False,True,False,True,False,True
1429,1629,1429,False,False,False,True,False,True,False,True
1430,1630,1430,False,False,False,True,False,True,False,True
1431,1631,1431,False,False,False,True,False,True,False,True
1432,1632,1432,False,False,False,True,False,True,False,True
1433,1633,1433,False,False,False,True,False,True,False,True
1434,1634,1434,False,False,False,True,False,True,False,True
1435,1635,1435,False,False,False,True,False,True,False,True
1436,1636,1436,False,False,False,True,False,True,False,True
1437,1637,1437,False,False,False,True,False,True,False,True
1438,1638,1438,False,False,False,True,False,True,False,True
1439,1639,1439,False,False,False,True,False,True,False,True
1440,1640,1440,False,False,False,True,False,True,False,True
1441,1641,1441,False,False,False,True,False,True,False,True
1442,1642,1442,False,False,False,True,False,True,False,True
1443,1643,1443,False,False,False,True,False,True,False,True
1444,1644,1444,False,False,False,True,False,True,False,True
1445,1645,1445,False,False,False,True,False,True,False,True
1446,1646,1446,False,False,False,True,False,True,False,True
1447,1647,1447,False,False,False,True,False,True,False,True
1448,1648,1448,False,False,False,True,False,True,False,True
1449,1649,1449,False,False,False,True,False,True,False,True
1450,1650,1450,False,False,False,True,False,True,False,True
1451,1651,1451,False,False,False,True,False,True,False,True
1452,1652,1452,False,False,False,True,False,True,False,True
1453,1653,1453,False,False,False,True,False,True,False,True
1454,1654,1454,False,False,False,True,False,True,False,True
1455,1655,1455,False,False,False,True,False,True,False,True
1456,1656,1456,False,False,False,True,False,True,False,True
1457,1657,1457,False,False,False,True,False,True,False,True
1458,1658,1458,False,False,False,True,False,True,False,True
1459,1659,1459,False,False,False,True,False,True,False,True
1460,1660,1460,False,False,False,True,False,True,False,True
1461,1661,1461,False,False,False,True,False,True,False,True
1462,1662,1462,False,False,False,True,False,True,False,True
1463,1663,1463,False,False,False,True,False,True,False,True
1464,1664,1464,False,False,False,True,False,True,False,True
1465,1665,1465,False,False,False,True,False,True,False,True
1466,1666,1466,False,False,False,True,False,True,False,True
1467,1667,1467,False,False,False,True,False,True,False,True
1468,1668,1468,False,False,False,True,False,True,False,True
1469,1669,1469,False,False,False,True,False,True,False,True
1470,1670,1470,False,False,False,True,False,True,False,True
1471,1671,1471,False,False,False,True,False,True,False,True
1472,1672,1472,False,False,False,True,False,True,False,True
1473,1673,1473,False,False,False,True,False,True,False,True
1474,1674,1474,False,False,False,True,False,True,False,True
1475,1675,1475,False,False,False,True,False,True,False,True
1476,1676,1476,False,False,False,True,False,True,False,True
1477,1677,1477,False,False,False,True,False,True,False,True
1478,1678,1478,False,False,False,True,False,True,False,True
1479,1679,1479,False,False,False,True,False,True,False,True
1480,1680,1480,False,False,False,True,False,True,False,True
1481,1681,1481,False,False,False,True,False,True,False,True
1482,1682,1482,False,False,False,True,False,True,False,True
1483,1683,1483,False,False,False,True,False,True,False,True
1484,1684,1484,False,False,False,True,False,True,False,True
1485,1685,1485,False,False,False,True,False,True,False,True
1486,1686,1486,False,False,False,True,False,True,False,True
1487,1687,1487,False,False,False,True,False,True,False,True
1488,1688,1488,False,False,False,True,False,True,False,True
1489,1689,1489,False,False,False,True,False,True,False,True
1490,1690,1490,False,False,False,True,False,True,False,True
1491,1691,1491,False,False,False,True,False,True,False,True
1492,1692,1492,False,False,False,True,False,True,False,True
1493,1693,1493,False,False,False,True,False,True,False,True
1494,1694,1494,False,False,False,True,False,True,False,True
1495,1695,1495,False,False,False,True,False,True,False,True
1496,1696,1496,False,False,False,True,False,True,False,True
1497,1697,1497,False,False,False,True,False,True,False,True
1498,1698,1498,False,False,False,True,False,True,False,True
1499,1699,1499,False,False,False,True,False,True,False,True
1500,1700,1500,False,False,False,True,False,True,False,True
1501,1701,1501,False,False,False,True,False,True,False,True
1502,1702,1502,False,False,False,True,False,True,False,True
1503,1703,1503,False,False,False,True,False,True,False,True
1504,1704,1504,False,False,False,True,False,True,False,True
1505,1705,1505,False,False,False,True,False,True,False,True
1506,1706,1506,False,False,False,True,False,True,False,True
1507,1707,1507,False,False,False,True,False,True,False,True
1508,1708,1508,False,False,False,True,False,True,False,True
1509,1709,1509,False,False,False,True,False,True,False,True
1510,1710,1510,False,False,False,True,False,True,False,True
1511,1711,1511,False,False,False,True,False,True,False,True
1512,1712,1512,False,False,False,True,False,True,False,True
1513,1713,1513,False,False,False,True,False,True,False,True
1514,1714,1514,False,False,False,True,False,True,False,True
1515,1715,1515,False,False,False,True,False,True,False,True
1516,1716,1516,False,False,False,True,False,True,False,True
1517,1717,1517,False,False,False,True,False,True,False,True
1518,1718,1518,False,False,False,True,False,True,False,True
1519,1719,1519,False,False,False,True,False,True,False,True
1520,1720,1520,False,False,False,True,False,True,False,True
1521,1721,1521,False,False,False,True,False,True,False,True
1522,1722,1522,False,False,False,True,False,True,False,True
1523,1723,1523,False,False,False,True,False,True,False,True
1524,1724,1524,False,False,False,True,False,True,False,True
1525,1725,1525,False,False,False,True,False,True,False,True
1526,1726,1526,False,False,False,True,False,True,False,True
1527,1727,1527,False,False,False,True,False,True,False,True
1528,1728,1528,False,False,False,True,False,True,False,True
1529,1729,1529,False,False,False,True,False,True,False,True
1530,1730,1530,False,False,False,True,False,True,False,True
1531,1731,1531,False,False,False,False,False,True,False,True
1532,1732,1532,False,False,False,False,False,True,False,True
1533,1733,1533,False,False,False,False,False,True,False,True
1534,1734,1534,False,False,False,False,False,True,False,True
1535,1735,1535,False,False,False,False,False,True,False,True
1536,1736,1536,False,False,False,False,False,True,False,True
1537,1737,1537,False,False,False,False,False,True,False,True
1538,1738,1538,False,False,False,False,False,True,False,True
1539,1739,1539,False,False,False,False,False,True,False,True
1540,1740,1540,False,False,False,False,False,True,False,True
1541,1741,1541,False,False,False,False,False,True,False,True
1542,1742,1542,False,False,False,False,False,True,False,True
1543,1743,1543,False,False,False,False,False,True,False,True
1544,1744,1544,False,False,False,False,False,True,False,True
1545,1745,1545,False,False,False,False,False,True,False,True
1546,1746,1546,False,False,False,False,False,True,False,True
1547,1747,1547,False,False,False,False,False,True,False,True
1548,1748,1548,False,False,False,False,False,True,False,True
1549,1749,1549,False,False,False,False,False,True,False,True
1550,1750,1550,False,False,False,False,False,True,False,True
1551,1751,1551,False,False,False,False,False,True,False,True
1552,1752,1552,False,False,False,False,False,True,False,True
1553,1753,1553,False,False,False,False,False,True,False,True
1554,1754,1554,False,False,False,False,False,True,False,True
1555,1755,1555,False,False,False,False,False,True,False,True
1556,1756,1556,False,False,False,True,False,True,False,True
1557,1757,1557,False,False,False,True,False,True,False,True
1558,1758,1558,False,False,False,True,False,True,False,True
1559,1759,1559,False,False,False,True,False,True,False,True
1560,1760,1560,False,False,False,True,False,True,False,True
1561,1761,1561,False,False,False,True,False,True,False,True
1562,1762,1562,False,False,False,True,False,True,False,True
1563,1763,1563,False,False,False,True,False,True,False,True
1564,1764,1564,False,False,False,True,False,True,False,True
1565,1765,1565,False,False,False,True,False,True,False,True
1566,1766,1566,False,False,False,True,False,True,False,True
1567,1767,1567,False,False,False,True,False,True,False,True
1568,1768,1568,False,False,False,True,False,True,False,True
1569,1769,1569,False,False,False,True,False,True,False,True
1570,1770,1570,False,False,False,True,False,True,False,True
1571,1771,1571,False,False,False,True,False,True,False,True
1572,1772,1572,False,False,False,True,False,True,False,True
1573,1773,1573,False,False,False,True,False,True,False,True
1574,1774,1574,False,False,False,True,False,True,False,True
1575,1775,1575,False,False,False,True,False,True,False,True
1576,1776,1576,False,False,False,True,False,True,False,True
1577,1777,1577,False,False,False,True,False,True,False,True
1578,1778,1578,False,False,False,True,False,True,False,True
1579,1779,1579,False,False,False,True,False,True,False,True
1580,1780,1580,False,False,False,True,False,True,False,True
1581,1781,1581,False,False,False,False,False,True,False,True
1582,1782,1582,False,False,False,False,False,True,False,True
1583,1783,1583,False,False,False,False,False,True,False,True
1584,1784,1584,False,False,False,False,False,True,False,True
1585,1785,1585,False,False,False,False,False,True,False,True
1586,1786,1586,False,False,False,False,False,True,False,True
1587,1787,1587,False,False,False,False,False,True,False,True
1588,1788,1588,False,False,False,False,False,True,False,True
1589,1789,1589,False,False,False,False,False,True,False,True
1590,1790,1590,False,False,False,False,False,True,False,True
1591,1791,1591,False,False,False,False,False,True,False,True
1592,1792,1592,False,False,False,False,False,True,False,True
1593,1793,1593,False,False,False,False,False,True,False,True
1594,1794,1594,False,False,False,False,False,True,False,True
1595,1795,1595,False,False,False,False,False,True,False,True
1596,1796,1596,False,False,False,False,False,True,False,True
1597,1797,1597,False,False,False,False,False,True,False,True
1598,1798,1598,False,False,False,False,False,True,False,True
1599,1799,1599,False,False,False,False,False,True,False,True
1600,1800,1600,False,False,False,False,False,True,False,True
1601,1801,1601,False,False,False,False,False,True,False,True
1602,1802,1602,False,False,False,False,False,True,False,True
1603,1803,1603,False,False,False,False,False,True,False,True
1604,1804,1604,False,False,False,False,False,True,False,True
1605,1805,1605,False,False,False,False,False,True,False,True
1606,1806,1606,False,False,False,False,False,True,False,True
1607,1807,1607,False,False,False,False,False,True,False,True
1608,1808,1608,False,False,False,False,False,True,False,True
1609,1809,1609,False,False,False,False,False,True,False,True
1610,1810,1610,False,False,False,False,False,True,False,True
1611,1811,1611,False,False,False,False,False,True,False,True
1612,1812,1612,False,False,False,False,False,True,False,True
1613,1813,1613,False,False,False,False,False,True,False,True
1614,1814,1614,False,False,False,False,False,True,False,True
1615,1815,1615,False,False,False,False,False,True,False,True
1616,1816,1616,False,False,False,False,False,True,False,True
1617,1817,1617,False,False,False,False,False,True,False,True
1618,1818,1618,False,False,False,False,False,True,False,True
1619,1819,1619,False,False,False,False,False,True,False,True
1620,1820,1620,False,False,False,False,False,True,False,True
1621,1821,1621,False,False,False,False,False,True,False,True
1622,1822,1622,False,False,False,False,False,True,False,True
1623,1823,1623,False,False,False,False,False,True,False,True
1624,1824,1624,False,False,False,False,False,True,False,True
1625,1825,1625,False,False,False,False,False,True,False,True
1626,1826,1626,False,False,False,False,False,True,False,True
1627,1827,1627,False,False,False,False,False,True,False,True
1628,1828,1628,False,False,False,True,False,True,False,True
1629,1829,1629,False,False,False,True,False,True,False,True
1630,1830,1630,False,False,False,True,False,True,False,True
1631,1831,1631,False,False,False,True,False,True,False,True
1632,1832,1632,False,False,False,True,False,True,False,True
1633,1833,1633,False,False,False,True,False,True,False,True
1634,1834,1634,False,False,False,True,False,True,False,True
1635,1835,1635,False,False,False,True,False,True,False,True
1636,1836,1636,False,False,False,True,False,True,False,True
1637,1837,1637,False,False,False,True,False,True,False,True
1638,1838,1638,False,False,False,True,False,True,False,True
1639,1839,1639,False,False,False,True,False,True,False,True
1640,1840,1640,False,False,False,True,False,True,False,True
1641,1841,1641,False,False,False,True,False,True,False,True
1642,1842,1642,False,False,False,True,False,True,False,True
1643,1843,1643,False,False,False,True,False,True,False,True
1644,1844,1644,False,False,False,True,False,True,False,True
1645,1845,1645,False,False,False,True,False,True,False,True
1646,1846,1646,False,False,False,True,False,True,False,True
1647,1847,1647,False,False,False,True,False,True,False,True
1648,1848,1648,False,False,False,True,False,True,False,True
1649,1849,1649,False,False,False,True,False,True,False,True
1650,1850,1650,False,False,False,True,False,True,False,True
1651,1851,1651,False,False,False,True,False,True,False,True
1652,1852,1652,False,False,False,True,False,True,False,True
1653,1853,1653,False,False,False,True,False,True,False,True
1654,1854,1654,False,False,False,True,False,True,False,True
1655,1855,1655,False,False,False,True,False,True,False,True
1656,1856,1656,False,False,False,True,False,True,False,True
1657,1857,1657,False,False,False,True,False,True,False,True
1658,1858,1658,False,False,False,True,False,True,False,True
1659,1859,1659,False,False,False,True,False,True,False,True
1660,1860,1660,False,False,False,True,False,True,False,True
1661,1861,1661,False,False,False,True,False,True,False,True
1662,1862,1662,False,False,False,True,False,True,False,True
1663,1863,1663,False,False,False,True,False,True,False,True
1664,1864,1664,False,False,False,True,False,True,False,True
1665,1865,1665,False,False,False,True,False,True,False,True
1666,1866,1666,False,False,False,True,False,True,False,True
1667,1867,1667,False,False,False,True,False,True,False,True
1668,1868,1668,False,False,False,True,False,True,False,True
1669,1869,1669,False,False,False,True,False,True,False,True
1670,1870,1670,False,False,False,True,False,True,False,True
1671,1871,1671,False,False,False,True,False,True,False,True
1672,1872,1672,False,False,False,True,False,True,False,True
1673,1873,1673,False,False,False,True,False,True,False,True
1674,1874,1674,False,False,False,True,False,True,False,True
1675,1875,1675,False,False,False,True,False,True,False,True
1676,1876,1676,False,False,False,True,False,True,False,True
1677,1877,1677,False,False,False,True,False,True,False,True
1678,1878,1678,False,False,False,True,False,True,False,True
1679,1879,1679,False,False,False,True,False,True,False,True
1680,1880,1680,False,False,False,True,False,True,False,True
1681,1881,1681,False,False,False,True,False,True,False,True
1682,1882,1682,False,False,False,True,False,True,False,True
1683,1883,1683,False,False,False,True,False,True,False,True
1684,1884,1684,False,False,False,True,False,True,False,True
1685,1885,1685,False,False,False,True,False,True,False,True
1686,1886,1686,False,False,False,True,False,True,False,True
1687,1887,1687,False,False,False,True,False,True,False,True
1688,1888,1688,False,False,False,True,False,True,False,True
1689,1889,1689,False,False,False,True,False,True,False,True
1690,1890,1690,False,False,False,True,False,True,False,True
1691,1891,1691,False,False,False,True,False,True,False,True
1692,1892,1692,False,False,False,True,False,True,False,True
1693,1893,1693,False,False,False,True,False,True,False,True
1694,1894,1694,False,False,False,True,False,True,False,True
1695,1895,1695,False,False,False,True,False,True,False,True
1696,1896,1696,False,False,False,True,False,True,False,True
1697,1897,1697,False,False,False,True,False,True,False,True
